Individuo | Variable | Mascara | Original | Mutado | Noise | Lower | Upper
70        | 1        | 0       | 0.0000   | 0.0000   | 1.3849   | -600.0000 | 600.0000
70        | 2        | 0       | 0.0000   | 0.0000   | 1.2691   | -400.0000 | 200.0000
70        | 3        | 0       | 0.0000   | 0.0000   | -0.2499  | -20.0000 | 0.0000  
70        | 4        | 0       | 207.2436 | 207.2436 | -2.3665  | -600.0000 | 600.0000
70        | 5        | 1       | 80.0500  | 80.4387  | 0.3886   | -400.0000 | 200.0000
70        | 6        | 0       | -14.9906 | -14.9906 | 1.1199   | -20.0000 | 0.0000  
70        | 7        | 1       | 150.4872 | 148.9292 | -1.5580  | -600.0000 | 600.0000
70        | 8        | 0       | -54.5783 | -54.5783 | 1.8137   | -400.0000 | 200.0000
70        | 9        | 0       | -0.8962  | -0.8962  | -1.7831  | -20.0000 | 0.0000  
70        | 10       | 0       | 321.9281 | 321.9281 | -0.0764  | -600.0000 | 600.0000
70        | 11       | 0       | -147.9454 | -147.9454 | -1.2472  | -400.0000 | 200.0000
70        | 12       | 0       | -12.9892 | -12.9892 | -0.4555  | -20.0000 | 0.0000  
70        | 13       | 1       | 284.5346 | 286.2172 | 1.6826   | -600.0000 | 600.0000
70        | 14       | 0       | -256.7337 | -256.7337 | 0.5733   | -400.0000 | 200.0000
70        | 15       | 1       | -17.7905 | -17.2304 | 0.5601   | -20.0000 | 0.0000  
70        | 16       | 0       | -173.3043 | -173.3043 | 3.0351   | -600.0000 | 600.0000
70        | 17       | 1       | -227.7391 | -134.2435 | 46.7478  | -400.0000 | 200.0000
70        | 18       | 1       | -11.6479 | -10.3915 | 1.2563   | -20.0000 | 0.0000  
70        | 19       | 0       | -190.5026 | -190.5026 | -2.7343  | -600.0000 | 600.0000
70        | 20       | 0       | -169.8411 | -169.8411 | 2.3181   | -400.0000 | 200.0000
70        | 21       | 0       | -9.7572  | -9.7572  | 0.7673   | -20.0000 | 0.0000  
70        | 22       | 0       | -304.8507 | -304.8507 | 0.0167   | -600.0000 | 600.0000
70        | 23       | 0       | -308.2007 | -308.2007 | -0.4122  | -400.0000 | 200.0000
70        | 24       | 0       | -17.1003 | -17.1003 | 3.0865   | -20.0000 | 0.0000  
70        | 25       | 0       | -256.6909 | -256.6909 | 1.3088   | -600.0000 | 600.0000
70        | 26       | 0       | -297.3047 | -297.3047 | -0.6220  | -400.0000 | 200.0000
70        | 27       | 1       | -1.7280  | -3.2032  | -1.4752  | -20.0000 | 0.0000  
70        | 28       | 0       | 0.0000   | 0.0000   | 3.6802   | -600.0000 | 600.0000
70        | 29       | 0       | 0.0000   | 0.0000   | -0.9170  | -400.0000 | 200.0000
70        | 30       | 0       | 0.0000   | 0.0000   | -1.8444  | -20.0000 | 0.0000  

71        | 1        | 0       | 0.0000   | 0.0000   | -1.4291  | -600.0000 | 600.0000
71        | 2        | 0       | 0.0000   | 0.0000   | 2.2182   | -400.0000 | 200.0000
71        | 3        | 0       | 0.0000   | 0.0000   | -0.7037  | -20.0000 | 0.0000  
71        | 4        | 0       | 92.7348  | 92.7348  | 0.3844   | -600.0000 | 600.0000
71        | 5        | 1       | 121.8863 | 122.1513 | 0.2650   | -400.0000 | 200.0000
71        | 6        | 0       | 0.0000   | 0.0000   | -4.2723  | -20.0000 | 0.0000  
71        | 7        | 0       | -109.4222 | -109.4222 | -1.4389  | -600.0000 | 600.0000
71        | 8        | 1       | 99.5248  | 101.8873 | 2.3624   | -400.0000 | 200.0000
71        | 9        | 0       | -3.9529  | -3.9529  | -1.6595  | -20.0000 | 0.0000  
71        | 10       | 0       | 88.2347  | 88.2347  | -2.0618  | -600.0000 | 600.0000
71        | 11       | 1       | 172.8586 | 170.6457 | -2.2129  | -400.0000 | 200.0000
71        | 12       | 1       | -15.7125 | -14.6431 | 1.0693   | -20.0000 | 0.0000  
71        | 13       | 0       | -28.5536 | -28.5536 | 1.0433   | -600.0000 | 600.0000
71        | 14       | 0       | -2.9306  | -2.9306  | 1.7232   | -400.0000 | 200.0000
71        | 15       | 1       | 0.0000   | 0.0000   | 4.2782   | -20.0000 | 0.0000  
71        | 16       | 0       | -49.8823 | -49.8823 | 0.0357   | -600.0000 | 600.0000
71        | 17       | 0       | 35.0036  | 35.0036  | -1.6321  | -400.0000 | 200.0000
71        | 18       | 1       | -10.3540 | -1.8474  | 8.5067   | -20.0000 | 0.0000  
71        | 19       | 1       | 200.3664 | 199.9835 | -0.3829  | -600.0000 | 600.0000
71        | 20       | 0       | -124.1707 | -124.1707 | -2.1018  | -400.0000 | 200.0000
71        | 21       | 1       | -15.8965 | -19.1049 | -3.2084  | -20.0000 | 0.0000  
71        | 22       | 0       | 174.7272 | 174.7272 | 1.0485   | -600.0000 | 600.0000
71        | 23       | 0       | -69.3922 | -69.3922 | 0.0835   | -400.0000 | 200.0000
71        | 24       | 1       | -20.0000 | -20.0000 | -2.4047  | -20.0000 | 0.0000  
71        | 25       | 0       | -28.1802 | -28.1802 | 1.0166   | -600.0000 | 600.0000
71        | 26       | 0       | 12.6332  | 12.6332  | -0.4406  | -400.0000 | 200.0000
71        | 27       | 0       | -5.5459  | -5.5459  | 1.4725   | -20.0000 | 0.0000  
71        | 28       | 0       | 0.0000   | 0.0000   | 1.5221   | -600.0000 | 600.0000
71        | 29       | 0       | 0.0000   | 0.0000   | 0.4295   | -400.0000 | 200.0000
71        | 30       | 0       | 0.0000   | 0.0000   | -0.5902  | -20.0000 | 0.0000  

72        | 1        | 0       | 0.0000   | 0.0000   | -0.2963  | -600.0000 | 600.0000
72        | 2        | 0       | 0.0000   | 0.0000   | -0.0013  | -400.0000 | 200.0000
72        | 3        | 0       | 0.0000   | 0.0000   | -0.0339  | -20.0000 | 0.0000  
72        | 4        | 0       | -135.6780 | -135.6780 | 1.4768   | -600.0000 | 600.0000
72        | 5        | 0       | -133.1650 | -133.1650 | -1.3500  | -400.0000 | 200.0000
72        | 6        | 0       | -12.4013 | -12.4013 | 0.1987   | -20.0000 | 0.0000  
72        | 7        | 1       | -152.0979 | -156.6880 | -4.5901  | -600.0000 | 600.0000
72        | 8        | 0       | -263.6382 | -263.6382 | -0.7404  | -400.0000 | 200.0000
72        | 9        | 0       | -18.5361 | -18.5361 | 2.8882   | -20.0000 | 0.0000  
72        | 10       | 0       | 218.6300 | 218.6300 | -0.5529  | -600.0000 | 600.0000
72        | 11       | 1       | -210.8563 | -209.3006 | 1.5557   | -400.0000 | 200.0000
72        | 12       | 1       | -17.3358 | -17.5224 | -0.1865  | -20.0000 | 0.0000  
72        | 13       | 0       | 158.8755 | 158.8755 | 2.4353   | -600.0000 | 600.0000
72        | 14       | 0       | -323.0045 | -323.0045 | 2.2411   | -400.0000 | 200.0000
72        | 15       | 1       | -9.5082  | -8.5000  | 1.0082   | -20.0000 | 0.0000  
72        | 16       | 0       | 22.8981  | 22.8981  | 3.4224   | -600.0000 | 600.0000
72        | 17       | 0       | -112.2458 | -112.2458 | -2.6252  | -400.0000 | 200.0000
72        | 18       | 1       | -20.0000 | -20.0000 | -0.2567  | -20.0000 | 0.0000  
72        | 19       | 1       | -80.6208 | -82.0303 | -1.4095  | -600.0000 | 600.0000
72        | 20       | 1       | -373.6600 | -371.4949 | 2.1652   | -400.0000 | 200.0000
72        | 21       | 0       | -16.6850 | -16.6850 | 0.0233   | -20.0000 | 0.0000  
72        | 22       | 0       | 304.6417 | 304.6417 | 0.4790   | -600.0000 | 600.0000
72        | 23       | 0       | -55.2103 | -55.2103 | -0.0534  | -400.0000 | 200.0000
72        | 24       | 0       | -1.9128  | -1.9128  | -0.2693  | -20.0000 | 0.0000  
72        | 25       | 1       | 190.5400 | 189.9149 | -0.6251  | -600.0000 | 600.0000
72        | 26       | 0       | 15.1426  | 15.1426  | -6.8621  | -400.0000 | 200.0000
72        | 27       | 0       | -4.0799  | -4.0799  | 0.1384   | -20.0000 | 0.0000  
72        | 28       | 0       | 0.0000   | 0.0000   | 0.3723   | -600.0000 | 600.0000
72        | 29       | 0       | 0.0000   | 0.0000   | 1.5086   | -400.0000 | 200.0000
72        | 30       | 0       | 0.0000   | 0.0000   | 2.7072   | -20.0000 | 0.0000  

73        | 1        | 0       | 0.0000   | 0.0000   | -1.1972  | -600.0000 | 600.0000
73        | 2        | 0       | 0.0000   | 0.0000   | 0.7571   | -400.0000 | 200.0000
73        | 3        | 0       | 0.0000   | 0.0000   | 0.2734   | -20.0000 | 0.0000  
73        | 4        | 0       | 62.2882  | 62.2882  | 1.6924   | -600.0000 | 600.0000
73        | 5        | 0       | -62.6923 | -62.6923 | -1.1369  | -400.0000 | 200.0000
73        | 6        | 0       | -5.3198  | -5.3198  | -4.8680  | -20.0000 | 0.0000  
73        | 7        | 0       | -115.8206 | -115.8206 | -3.6152  | -600.0000 | 600.0000
73        | 8        | 1       | -319.5909 | -318.0089 | 1.5820   | -400.0000 | 200.0000
73        | 9        | 0       | -20.0000 | -20.0000 | -0.6680  | -20.0000 | 0.0000  
73        | 10       | 0       | 302.4742 | 302.4742 | -0.6121  | -600.0000 | 600.0000
73        | 11       | 0       | -27.8143 | -27.8143 | 0.5191   | -400.0000 | 200.0000
73        | 12       | 0       | -20.0000 | -20.0000 | 0.3739   | -20.0000 | 0.0000  
73        | 13       | 0       | -346.8436 | -346.8436 | 4.0573   | -600.0000 | 600.0000
73        | 14       | 0       | -318.1771 | -318.1771 | 0.4367   | -400.0000 | 200.0000
73        | 15       | 1       | -19.7091 | -20.0000 | -3.5993  | -20.0000 | 0.0000  
73        | 16       | 1       | -179.2949 | -179.7644 | -0.4694  | -600.0000 | 600.0000
73        | 17       | 0       | -46.0494 | -46.0494 | -1.9891  | -400.0000 | 200.0000
73        | 18       | 0       | -15.5278 | -15.5278 | -1.7019  | -20.0000 | 0.0000  
73        | 19       | 0       | -75.0301 | -75.0301 | -3.0246  | -600.0000 | 600.0000
73        | 20       | 1       | 141.6597 | 144.4309 | 2.7712   | -400.0000 | 200.0000
73        | 21       | 0       | -13.0349 | -13.0349 | -1.8968  | -20.0000 | 0.0000  
73        | 22       | 0       | 17.3898  | 17.3898  | -2.0692  | -600.0000 | 600.0000
73        | 23       | 1       | 70.1918  | 69.2910  | -0.9008  | -400.0000 | 200.0000
73        | 24       | 1       | -14.0872 | -11.4902 | 2.5970   | -20.0000 | 0.0000  
73        | 25       | 0       | 43.1221  | 43.1221  | 0.4326   | -600.0000 | 600.0000
73        | 26       | 0       | -106.9026 | -106.9026 | -0.4673  | -400.0000 | 200.0000
73        | 27       | 0       | -11.9623 | -11.9623 | -0.1795  | -20.0000 | 0.0000  
73        | 28       | 0       | 0.0000   | 0.0000   | 4.0355   | -600.0000 | 600.0000
73        | 29       | 0       | 0.0000   | 0.0000   | 1.3720   | -400.0000 | 200.0000
73        | 30       | 0       | 0.0000   | 0.0000   | -1.0829  | -20.0000 | 0.0000  

74        | 1        | 0       | 0.0000   | 0.0000   | -0.6423  | -600.0000 | 600.0000
74        | 2        | 0       | 0.0000   | 0.0000   | -1.0365  | -400.0000 | 200.0000
74        | 3        | 0       | 0.0000   | 0.0000   | -2.2104  | -20.0000 | 0.0000  
74        | 4        | 0       | 62.2882  | 62.2882  | -1.4143  | -600.0000 | 600.0000
74        | 5        | 1       | -63.4372 | -61.7394 | 1.6978   | -400.0000 | 200.0000
74        | 6        | 1       | -2.4669  | 0.0000   | 3.7511   | -20.0000 | 0.0000  
74        | 7        | 1       | -115.8206 | -115.0934 | 0.7271   | -600.0000 | 600.0000
74        | 8        | 0       | -319.5909 | -319.5909 | -1.7333  | -400.0000 | 200.0000
74        | 9        | 0       | -19.4243 | -19.4243 | 3.3180   | -20.0000 | 0.0000  
74        | 10       | 0       | 306.1647 | 306.1647 | -0.8616  | -600.0000 | 600.0000
74        | 11       | 0       | -27.8143 | -27.8143 | 0.2775   | -400.0000 | 200.0000
74        | 12       | 0       | -5.9184  | -5.9184  | 2.9013   | -20.0000 | 0.0000  
74        | 13       | 0       | -344.4430 | -344.4430 | -0.0903  | -600.0000 | 600.0000
74        | 14       | 0       | -318.1771 | -318.1771 | 1.6740   | -400.0000 | 200.0000
74        | 15       | 0       | -19.7091 | -19.7091 | 0.5844   | -20.0000 | 0.0000  
74        | 16       | 1       | -179.2949 | -178.8713 | 0.4236   | -600.0000 | 600.0000
74        | 17       | 0       | -46.0494 | -46.0494 | 1.6962   | -400.0000 | 200.0000
74        | 18       | 0       | -12.1551 | -12.1551 | 0.4731   | -20.0000 | 0.0000  
74        | 19       | 0       | 447.4313 | 447.4313 | 1.3605   | -600.0000 | 600.0000
74        | 20       | 0       | -101.5576 | -101.5576 | 0.1645   | -400.0000 | 200.0000
74        | 21       | 1       | -5.3950  | -2.6503  | 2.7447   | -20.0000 | 0.0000  
74        | 22       | 1       | 407.7627 | 411.2718 | 3.5090   | -600.0000 | 600.0000
74        | 23       | 0       | -169.7002 | -169.7002 | 0.3380   | -400.0000 | 200.0000
74        | 24       | 0       | -8.5626  | -8.5626  | -3.2651  | -20.0000 | 0.0000  
74        | 25       | 0       | -42.9138 | -42.9138 | 0.2916   | -600.0000 | 600.0000
74        | 26       | 0       | 36.5068  | 36.5068  | 0.1863   | -400.0000 | 200.0000
74        | 27       | 0       | -6.8654  | -6.8654  | 1.0367   | -20.0000 | 0.0000  
74        | 28       | 0       | 0.0000   | 0.0000   | 1.7167   | -600.0000 | 600.0000
74        | 29       | 0       | 0.0000   | 0.0000   | 2.4249   | -400.0000 | 200.0000
74        | 30       | 0       | 0.0000   | 0.0000   | 1.0454   | -20.0000 | 0.0000  

75        | 1        | 0       | 0.0000   | 0.0000   | -0.1127  | -600.0000 | 600.0000
75        | 2        | 0       | 0.0000   | 0.0000   | -1.6904  | -400.0000 | 200.0000
75        | 3        | 0       | 0.0000   | 0.0000   | -1.3940  | -20.0000 | 0.0000  
75        | 4        | 1       | -249.3381 | -249.2823 | 0.0559   | -600.0000 | 600.0000
75        | 5        | 0       | 146.4621 | 146.4621 | -1.6917  | -400.0000 | 200.0000
75        | 6        | 0       | -4.9208  | -4.9208  | -1.0847  | -20.0000 | 0.0000  
75        | 7        | 0       | 552.9384 | 552.9384 | 2.2069   | -600.0000 | 600.0000
75        | 8        | 0       | -391.7752 | -391.7752 | 1.1588   | -400.0000 | 200.0000
75        | 9        | 0       | -0.7438  | -0.7438  | 1.2493   | -20.0000 | 0.0000  
75        | 10       | 1       | 270.0919 | 270.6008 | 0.5088   | -600.0000 | 600.0000
75        | 11       | 0       | -217.1493 | -217.1493 | 1.8799   | -400.0000 | 200.0000
75        | 12       | 0       | -3.4121  | -3.4121  | 2.1882   | -20.0000 | 0.0000  
75        | 13       | 0       | -266.6266 | -266.6266 | 0.8872   | -600.0000 | 600.0000
75        | 14       | 0       | 123.6523 | 123.6523 | -0.5792  | -400.0000 | 200.0000
75        | 15       | 1       | -17.7484 | -15.8333 | 1.9151   | -20.0000 | 0.0000  
75        | 16       | 0       | -79.8333 | -79.8333 | -1.3120  | -600.0000 | 600.0000
75        | 17       | 0       | 200.0000 | 200.0000 | 2.6050   | -400.0000 | 200.0000
75        | 18       | 0       | -8.8188  | -8.8188  | -2.7929  | -20.0000 | 0.0000  
75        | 19       | 0       | -216.6197 | -216.6197 | 0.5855   | -600.0000 | 600.0000
75        | 20       | 1       | -271.0507 | -271.9350 | -0.8843  | -400.0000 | 200.0000
75        | 21       | 0       | -12.9896 | -12.9896 | 3.2731   | -20.0000 | 0.0000  
75        | 22       | 0       | -152.9601 | -152.9601 | -0.0480  | -600.0000 | 600.0000
75        | 23       | 0       | -358.7718 | -358.7718 | 0.7215   | -400.0000 | 200.0000
75        | 24       | 0       | -12.6085 | -12.6085 | 1.0210   | -20.0000 | 0.0000  
75        | 25       | 0       | -42.9138 | -42.9138 | -1.1283  | -600.0000 | 600.0000
75        | 26       | 0       | 36.5068  | 36.5068  | 1.7895   | -400.0000 | 200.0000
75        | 27       | 1       | -6.8654  | -6.1405  | 0.7249   | -20.0000 | 0.0000  
75        | 28       | 0       | 0.0000   | 0.0000   | 0.2400   | -600.0000 | 600.0000
75        | 29       | 0       | 0.0000   | 0.0000   | 4.5380   | -400.0000 | 200.0000
75        | 30       | 0       | 0.0000   | 0.0000   | -2.1420  | -20.0000 | 0.0000  

76        | 1        | 0       | 0.0000   | 0.0000   | -3.0552  | -600.0000 | 600.0000
76        | 2        | 0       | 0.0000   | 0.0000   | 1.6507   | -400.0000 | 200.0000
76        | 3        | 0       | 0.0000   | 0.0000   | 0.1446   | -20.0000 | 0.0000  
76        | 4        | 1       | -152.7738 | -151.7126 | 1.0612   | -600.0000 | 600.0000
76        | 5        | 0       | -244.1477 | -244.1477 | -4.4204  | -400.0000 | 200.0000
76        | 6        | 1       | -5.5316  | -4.1779  | 1.3537   | -20.0000 | 0.0000  
76        | 7        | 0       | 44.5279  | 44.5279  | 0.7445   | -600.0000 | 600.0000
76        | 8        | 0       | -47.8550 | -47.8550 | 0.1715   | -400.0000 | 200.0000
76        | 9        | 1       | -5.0912  | -3.8963  | 1.1949   | -20.0000 | 0.0000  
76        | 10       | 0       | -85.5274 | -85.5274 | 1.1368   | -600.0000 | 600.0000
76        | 11       | 0       | -323.4518 | -323.4518 | -2.0427  | -400.0000 | 200.0000
76        | 12       | 0       | -14.3245 | -14.3245 | -0.0848  | -20.0000 | 0.0000  
76        | 13       | 1       | -164.3012 | -161.3682 | 2.9331   | -600.0000 | 600.0000
76        | 14       | 0       | -12.4497 | -12.4497 | 1.4259   | -400.0000 | 200.0000
76        | 15       | 1       | -8.5844  | -7.4634  | 1.1210   | -20.0000 | 0.0000  
76        | 16       | 1       | -172.6839 | -172.4023 | 0.2816   | -600.0000 | 600.0000
76        | 17       | 0       | 191.9091 | 191.9091 | -0.7154  | -400.0000 | 200.0000
76        | 18       | 0       | -7.8845  | -7.8845  | 0.3793   | -20.0000 | 0.0000  
76        | 19       | 0       | 78.8784  | 78.8784  | 1.2745   | -600.0000 | 600.0000
76        | 20       | 0       | -239.7830 | -239.7830 | -0.3746  | -400.0000 | 200.0000
76        | 21       | 0       | -2.4274  | -2.4274  | -3.6513  | -20.0000 | 0.0000  
76        | 22       | 0       | 356.9112 | 356.9112 | -1.8551  | -600.0000 | 600.0000
76        | 23       | 0       | -4.9289  | -4.9289  | -0.8461  | -400.0000 | 200.0000
76        | 24       | 0       | -2.9884  | -2.9884  | 1.3550   | -20.0000 | 0.0000  
76        | 25       | 1       | 211.6333 | 213.3735 | 1.7402   | -600.0000 | 600.0000
76        | 26       | 0       | 7.7799   | 7.7799   | -0.1705  | -400.0000 | 200.0000
76        | 27       | 0       | -1.0815  | -1.0815  | 1.1551   | -20.0000 | 0.0000  
76        | 28       | 0       | 0.0000   | 0.0000   | 1.3045   | -600.0000 | 600.0000
76        | 29       | 0       | 0.0000   | 0.0000   | 0.4211   | -400.0000 | 200.0000
76        | 30       | 0       | 0.0000   | 0.0000   | 1.1952   | -20.0000 | 0.0000  
