X,Y
-7.997406597076692947e+01,-7.785399146983582597e-01
-7.992462408470379387e+01,-6.811161514689257901e-01
-7.987454098746211173e+01,-5.836927245167339295e-01
-7.982381549943292498e+01,-4.862701133919354879e-01
-7.977244648283416950e+01,-3.888488167374686277e-01
-7.972043284171192568e+01,-2.914293522764063726e-01
-7.966777352194031891e+01,-1.940122567985018420e-01
-7.961446751121985699e+01,-9.659808614612488964e-02
-7.956051383907470154e+01,8.125848005419711306e-04
-7.950591157684799271e+01,9.821916213903109094e-02
-7.945065983769623585e+01,1.956210329607445397e-01
-7.939475777658206823e+01,2.930175653679333303e-01
-7.933820459026549088e+01,3.904081084912717770e-01
-7.928099951729397787e+01,4.877919925081745656e-01
-7.922314183799096554e+01,5.851685286618348858e-01
-7.916463087444293478e+01,6.825370092808922262e-01
-7.910546599048518601e+01,7.798967077999213737e-01
-7.904564659168606511e+01,8.772468787805209889e-01
-7.898517212533000986e+01,9.745867579331313202e-01
-7.892404208039880587e+01,1.071915562139579281e+00
-7.886225598755190447e+01,1.169232489476258907e+00
-7.879981341910490755e+01,1.266536719238125386e+00
-7.873671398900692964e+01,1.363827411963270730e+00
-7.867295735281648206e+01,1.461103709458263733e+00
-7.860854320767583658e+01,1.558364734824184250e+00
-7.854347129228413849e+01,1.655609592483307191e+00
