X,Y
-2.483070407770121619e+02,-4.082051833543801536e+02
-2.511374899658889319e+02,-4.053969381881549907e+02
-2.538919407016506682e+02,-4.026053244374575684e+02
-2.565672420913601854e+02,-3.998432752307407441e+02
-2.591607665637747004e+02,-3.971231721339368050e+02
-2.616703950514524308e+02,-3.944568287293902813e+02
-2.640945010757203022e+02,-3.918554763102466154e+02
-2.664319338479691055e+02,-3.893297516380083039e+02
-2.686820004973375262e+02,-3.868896867088686236e+02
-2.708444475312869031e+02,-3.845447004724489375e+02
-2.729194416319277252e+02,-3.823035924447586922e+02
-2.749075498872957155e+02,-3.801745381556549432e+02
-2.768097195529575743e+02,-3.781650863695771818e+02
-2.786272574355478469e+02,-3.762821580171275855e+02
-2.803618089859766087e+02,-3.745320467739605306e+02
-2.820153371861482015e+02,-3.729204212224886419e+02
-2.835901013091822733e+02,-3.714523285312050120e+02
-2.850886356291759967e+02,-3.701321995857304046e+02
-2.865137281526897368e+02,-3.689638555052690663e+02
-2.878683994402458097e+02,-3.679505154778232736e+02
-2.891558815822459678e+02,-3.670948058472858406e+02
-2.903795973899397040e+02,-3.663987703855513018e+02
-2.915431398582264251e+02,-3.658638816827781852e+02
-2.926502519533620443e+02,-3.654910535891733048e+02
-2.937048067749527149e+02,-3.652806546419900542e+02
-2.947107881379429273e+02,-3.652325224118036431e+02
-2.956722716168024476e+02,-3.653459787027520633e+02
-2.965934060905531737e+02,-3.656198455419829543e+02
-2.974783958238849664e+02,-3.660524618943351811e+02
-2.983314831162727501e+02,-3.666417010391157305e+02
-2.991569315476995712e+02,-3.673849885467042213e+02
-2.999590098464867651e+02,-3.682793207938058231e+02
-3.007419764015847932e+02,-3.693212839571756945e+02
-3.015100644387218267e+02,-3.705070734268425099e+02
-3.022674678769219554e+02,-3.718325135810859479e+02
-3.030183278790707391e+02,-3.732930778666791412e+02
-3.037667201075736898e+02,-3.748839091293224328e+02
-3.045166426935097661e+02,-3.765998401405470304e+02
-3.052720049252249623e+02,-3.784354142688604270e+02
-3.060366166599320650e+02,-3.803849062444185734e+02
-3.068141784595719628e+02,-3.824423429680128947e+02
-3.076082724500897712e+02,-3.846015243168391748e+02
-3.084223539011484831e+02,-3.868560439010479968e+02
-3.092597435213872927e+02,-3.891993097267882717e+02
-3.101236204624821653e+02,-3.916245647231319822e+02
-3.110170160234832224e+02,-3.941249070919252517e+02
-3.119428080453345729e+02,-3.966933104414232503e+02
-3.129037159838794651e+02,-3.993226436662137644e+02
-3.139022966482576749e+02,-4.020056905377398380e+02
-3.149409405902800927e+02,-4.047351689714860754e+02
-3.160218691290868946e+02,-4.075037499386091326e+02
